"Reference ID","Product Name","Sale  Price","POS Category"
"00884752007100","HIERBA SL ANDINO",1.79,"Groceries"
"00884752007605","HIERBA SL ANDINO",1.79,"Groceries"
"00884752007704","HIERBA SL ANDINO",1.79,"Groceries"
"00884752007841","HIERBA SL ANDINO",1.79,"Groceries"
"00884752008008","HIERBA SL ANDINO",1.79,"Groceries"
"00884752008107","HIERBA SL ANDINO",1.79,"Groceries"
"00884752009005","HIERBA SL ANDINO",1.79,"Groceries"
"00884752010001","HIERBA SL ANDINO",1.79,"Groceries"
"00884752010100","HIERBA SL ANDINO",1.79,"Groceries"
"00884752010209","HIERBA SL ANDINO",1.79,"Groceries"
"00884752011008","HIERBA SL ANDINO",1.79,"Groceries"
"00884752011107","HIERBA SL ANDINO",1.79,"Groceries"
"00884752011305","HIERBA SL ANDINO",1.79,"Groceries"
"00884752011503","HIERBA SL ANDINO",1.79,"Groceries"
"00884752011602","HIERBA SL ANDINO",1.79,"Groceries"
"00884752013101","HIERBA SL ANDINO",1.79,"Groceries"
"00884752013309","HIERBA SL ANDINO",1.79,"Groceries"
"00884752014108","HIERBA SL ANDINO",1.79,"Groceries"
"00884752014207","HIERBA SL ANDINO",1.79,"Groceries"
"00884752014306","HIERBA SL ANDINO",1.79,"Groceries"
"00884752015006","HIERBA SL ANDINO",1.79,"Groceries"
"00884752015105","HIERBA SL ANDINO",1.79,"Groceries"
"00884752016201","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017000","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017109","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017208","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017307","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017321","HIERBA SL ANDINO",1.79,"Groceries"
"00884752017338","HIERBA SL ANDINO",1.79,"Groceries"
"00884752018007","HIERBA SL ANDINO",1.79,"Groceries"
"00884752019004","HIERBA SL ANDINO",1.79,"Groceries"
"00884752019202","HIERBA SL ANDINO",1.79,"Groceries"
"00884752019301","HIERBA SL ANDINO",1.79,"Groceries"
"00884752019509","HIERBA SL ANDINO",1.79,"Groceries"
"00884752021106","HIERBA SL ANDINO",1.79,"Groceries"
"00884752022004","HIERBA SL ANDINO",1.79,"Groceries"
"00884752022028","HIERBA SL ANDINO",1.79,"Groceries"
"00884752022042","HIERBA SL ANDLNO",1.79,"Groceries"
"00884752022059","HIERBA SL ANDINO",1.79,"Groceries"
"00884912002181","HIERBA SL ANDINO",1.79,"Groceries"
"00884912012791","POST CINN/B 14½z",5.29,"Groceries"
"00884912014245","PST HNY/RSTD 14½",5.29,"Groceries"
"00884912014276","POST ALMONDS 18z",5.99,"Groceries"
"00884912017864","PST VANILL/B 18z",5.29,"Groceries"
"00884912032171","PT PECN BCHS 14½",5.29,"Groceries"
"00884912112217","PST STRAWBRR 13z",5.29,"Groceries"
"00884912129512","PT CC/PEBBLS 11z",4.69,"Groceries"
"00884912129710","PST F/PEBBLS 11z",4.69,"Groceries"
"00891728000102","D ARRZ PRTID 14Z",1.39,"Groceries"
"00891728000133","FRJOL CANRIO 14z",2.79,"Groceries"
"00891728000157","DCAMP LINAZA 14z",1.99,"Groceries"
"00891728000171","DC M CUZCO 14oz",1.99,"Groceries"
"00891728000201","DC MOTE PELD 14z",2.29,"Groceries"
"00891728000225","DCAMP QUINUA 14z",3.99,"Groceries"
"00891728000249","TRGO PELADO 14oz",1.89,"Groceries"
"00891728000256","TRG RESBALAD 14z",1.39,"Groceries"
"00891728000287","DC HRIN HABS 14z",2.29,"Groceries"
"00891728000294","DCAMP MACHCA 14z",1.79,"Groceries"
"00000000131240","HENZ KETCHUP 14z",2.09,"Groceries"
"00000000131750","HNZ RED WINE 12z",2.99,"Groceries"
"00000000133440","HENZ O KTCHUP 14",2.89,"Groceries"
"00000000136400","HENZ KETCHUP 20z",2.39,"Groceries"
"00000000148103","MOTT'S ORGL 6/4z",3.19,"Groceries"
"00000000148233","MOTT'S CNMN 6/4z",2.89,"Groceries"
"00000000148823","MOTT'S STWB 6/4z",3.19,"Groceries"
"00000000154110","GB CARROTS 4oz",0.89,"Groceries"
"00000000154120","GB GRN BEANS 4oz",0.89,"Groceries"
"00000000154160","GB PEAS 4oz",0.89,"Groceries"
"00000000154170","GERBER SQUASH 4z",0.89,"Groceries"
"00000000154180","GB S POTATOES 4z",0.89,"Groceries"
"00000000154270","GB APPL STRWB 4z",0.89,"Groceries"
"00000000154310","GB APPLESAUCE 4z",0.89,"Groceries"
"00000000154340","GERBER PEARS 4oz",0.89,"Groceries"
"00000000154350","GB BANANAS 4oz",0.89,"Groceries"
"00000000154470","GB APPL BLBRY 4z",0.89,"Groceries"
"00000000242900","DM KETCHUP 14z",1.69,"Groceries"
"00000000246430","DM KETCHUP 36z",4.29,"Groceries"
"00000000281654","GRAVY MASTER 5z",3.89,"Groceries"
"00000000381100","CORN FLAKES 12z",4.19,"Groceries"
"00000000381200","CORN FLAKES 18z",4.99,"Groceries"
"00000000412850","LIPTON 1.25oz ",1.49,"Groceries"
"00000000412870","LPTON 100%NTRL8z",5.89,"Groceries"
"00000000413240","LP NOODLE S 4.5z",1.29,"Groceries"
"00000000413320","LP CHICKN S 4.2z",1.59,"Groceries"
"00000000478523","ACCENT 2oz",2.49,"Groceries"
"00000000521052","BN PEARS 2½oz",0.79,"Groceries"
"00000000521072","BN BANANAS 2½oz",0.79,"Groceries"
"00000000521172","BN SQUASH 2½oz",0.79,"Groceries"
"00000000524152","BN OATMEAL BB 8z",3.19,"Groceries"
"00000000524452","BEECHNUT RICE 8z",3.19,"Groceries"
"00000000524682","BN RICE&CHIQT 8z",3.19,"Groceries"
"00000000525502","BN CHCKN RICE 4z",1.29,"Groceries"
"00000000527922","BN TK&TRKY B 2½z",1.29,"Groceries"
"00000000527952","BN CN&CHKN B 2½z",1.29,"Groceries"
"00000000527972","BN BF&BF BRT 2½z",1.29,"Groceries"
"00000000528472","BN APPL GUAVA 4z",0.89,"Groceries"
"00000000529032","BN BNANA PECH 4z",0.89,"Groceries"
"00000000529042","BN APPL MANGO 4z",0.89,"Groceries"
"00000000529062","BEECHNT GUAVA 4z",0.89,"Groceries"
"00000000529072","BN SQUASH 4oz",0.89,"Groceries"
"00000000544803","REGINA RED V 12z",2.49,"Groceries"
"00000000732614","GOLDN B HNEY 12z",5.29,"Groceries"
"00000000732654","GOLDEN B HNEY 8z",3.59,"Groceries"
"00000000732684","GOLDN B HNEY 24z",9.19,"Groceries"
"00000000866053","BB TUNA WATER 5z",2.49,"Groceries"
"00000000866083","BB TUNA VEG O 5z",2.49,"Groceries"
"00000000866203","BB TUNA WATER 5z",1.69,"Groceries"
"00000000866213","BB TUNA VEG O 5z",1.69,"Groceries"
"00000000866253","BB TUNA WATER 5z",2.29,"Groceries"
"00000000866263","BB TUNA VEG O 5z",2.49,"Groceries"
"00000000866733","BB PK SALMON 7½z",2.19,"Groceries"
