"Internal Reff","Name","Price","POS Category"
1254600523,"STRIDE SOUR PATCH KIDS BERRY                 ",1.39,"Grocery"
1254600525,"STRIDE SOUR PATCH KIDS LIME                  ",1.39,"Grocery"
1254600526,"STRIDE SOUR PATCH KIDS LIME 3PK              ",3.49,"Grocery"
1254600527,"STRIDE SOUR PATCH KIDS BERRY 3PK             ",3.49,"Grocery"
1254602501,"CHICLETS PEPPERMINT                          ",0.29,"Grocery"
1254606839,"STRIDE MEGA MYSTERY                          ",1.39,"Grocery"
1254607443,"TRIDENT LAYERS STRAW/CITRUS                  ",3.19,"Grocery"
1254607458,"TRIDENT LAYERS APPLE/PINEAPPLE               ",3.19,"Grocery"
1254607613,"TRIDENT WHITE WINTERGREEN                    ",1.39,"Grocery"
1254630009,"DENTYNE ICE SHIVER MINT                      ",1.29,"Grocery"
1254630021,"DENTYNE ICE PEPPERMINT GUM                   ",1.29,"Grocery"
1254630026,"DENTYNE ICE SPEARMINT GUM                    ",1.29,"Grocery"
1254630071,"DENTYNE ICE PEPPERMINT 3 PK                  ",2.89,"Grocery"
1254630801,"DENTYNE PURE MINT/HERB                       ",1.39,"Grocery"
1254630805,"DENTYNE PURE MINT/MELON                      ",1.39,"Grocery"
1254631255,"DENTYNE ICE PEPPERMINT                       ",1.39,"Grocery"
1254631257,"DENTYNE ICE PEPPERMINT 3PK                   ",3.39,"Grocery"
1254632027,"DENTYNE FIRE                                 ",1.29,"Grocery"
1254661229,"TRIDENT VUP ORIGINAL 18 STICK                ",1.29,"Grocery"
1254661531,"TRIDENT VUP SPEARMINT 18 STICK               ",1.29,"Grocery"
1254661595,"TRIDENT WATERMELON TWIST 18 STICK            ",1.29,"Grocery"
1254661752,"TRIDENT WHITE PEPPERMINT                     ",1.29,"Grocery"
1254661754,"TRIDENT WHITE WINTERGREEN                    ",1.29,"Grocery"
1254661756,"TRIDENT WHITE SPEARMINT                      ",1.29,"Grocery"
1254661758,"TRIDENT WHITE COOL RUSH 18 STICK             ",1.29,"Grocery"
1254661762,"TRIDENT WHITE PEPPERMINT 3PK                 ",2.89,"Grocery"
1254661764,"TRIDENT WHITE WINTERGREEN 3 PK               ",2.89,"Grocery"
1254661959,"TRIDENT TROPICAN TWIST 18 STICK              ",1.29,"Grocery"
1254662062,"CLORETS PEPPERMINT GUM                       ",1.29,"Grocery"
1254667251,"TRIDENT MINTY SWEET 18 STICK                 ",1.29,"Grocery"
1254667253,"TRIDENT BLUEBERRY TWIST 18 STICK             ",1.29,"Grocery"
1254667254,"TRIDENT TROPICAL TWIST 3PK                   ",3.39,"Grocery"
1254667257,"TRIDENT ORIGINAL 3PK                         ",3.39,"Grocery"
1254667259,"TRIDENT SPEARMINT 3PK                        ",3.39,"Grocery"
1254667280,"TRIDENT BUBBLE GUM 3PK                       ",3.39,"Grocery"
1254667283,"TRIDENT WATERMELON TWIST 3PK                 ",3.39,"Grocery"
1254667308,"TRIDENT PASSION BERRY TWIST                  ",1.29,"Grocery"
1254667609,"TRIDENT WHITE PEPPERMINT                     ",1.39,"Grocery"
1254667611,"TRIDENT WHITE SPEARMINT                      ",1.39,"Grocery"
1254667615,"TRIDENT WHITE PEPPERMINT 3PK                 ",3.39,"Grocery"
1254667617,"TRIDENT WHITE SPEARMINT 3PK                  ",3.39,"Grocery"
1254667619,"TRIDENT WHITE WNTERGREEN 3PK                 ",3.39,"Grocery"
1254668002,"STRIDE WINTERBLUE                            ",1.39,"Grocery"
1254668004,"STRIDE SPEARMINT                             ",1.39,"Grocery"
1254668005,"STRIDE WINTER BLUE 3PK                       ",3.49,"Grocery"
1254668007,"STRIDE SPEARMINT 3PK                         ",3.49,"Grocery"
1254668501,"STRIDE ID BERRY/MELON                        ",1.59,"Grocery"
1254668506,"STRIDE ID SPEARMINT                          ",1.59,"Grocery"
1254668508,"STRIDE ID SPEARMINT 3PK                      ",3.79,"Grocery"
1254668511,"STRIDE ID PEPPERMINT                         ",1.59,"Grocery"
1254668513,"STRIDE ID PEPPERMINT 3PK                     ",3.79,"Grocery"
1254671150,"CERTS PEPPERMINT DROPS                       ",0.89,"Grocery"
1254671360,"CERTS MIXED FRUIT                            ",0.89,"Grocery"
1254691512,"BUBBLICIOUS TWIST TORNADO                    ",0.79,"Grocery"
1254691519,"BUBBLICIOUS BUBBLEGUM                        ",0.79,"Grocery"
1254691756,"BUBBLICIOUS STRAWBERRY SPLASH                ",0.79,"Grocery"
1254691758,"BUBBLICIOUS WATERMELON WAVE                  ",0.79,"Grocery"
1258700010,"GLAD CLING WRAP                              ",2.09,"Grocery"
1258700020,"GLAD CLING WRAP                              ",3.49,"Grocery"
1258700022,"GLAD 607 CLING WRAP                          ",4.19,"Grocery"
1258700070,"GLAD QUICK TIE LG KTCH GRBG BGS              ",3.99,"Grocery"
1258700080,"GLAD QUICK TIE TRASH BAGS 3 PLY              ",3.99,"Grocery"
1258700150,"GLAD SMALL GARBAGE BAGS                      ",3.99,"Grocery"
1258700180,"GLAD SANDWICH BAGS                           ",2.59,"Grocery"
1258703100,"HANDI WIPES MULTI-USE CLOTHS                 ",2.09,"Grocery"
1258703701,"HANDI WIPES HEAVY DUTY CLOTHS                ",2.09,"Grocery"
1258715931,"GLAD QUICK TIE TALL KTCH 13 GAL              ",19.89,"Grocery"
1258755050,"GLAD-LOCK STORAGE BAGS GALLON                ",2.79,"Grocery"
1258755052,"GLAD-LOCK STORAGE BAGS QUART                 ",2.79,"Grocery"
1258757034,"GLAD-LOCK FREEZER BAGS GALLONS               ",2.69,"Grocery"
1258757263,"GLAD-LOCK SANDWICH BAGS                      ",2.29,"Grocery"
1258760031,"GLAD-LOCK FREEZER BAGS QUARTS                ",3.99,"Grocery"
1258760032,"GLAD-LOCK ZIP STORAGE BAGS GALLON            ",3.99,"Grocery"
1258760034,"GLAD QUICK TIE TALL KITCHEN BGS              ",10.59,"Grocery"
1258760035,"GLAD QUICK TIE 30 GAL OUTDOOR                ",10.59,"Grocery"
1258760062,"GLAD-LOCK ZIP SANDWICH BAGS                  ",3.59,"Grocery"
1258760764,"GLAD HANDLE TIE TALL KITCHN BGS              ",10.59,"Grocery"
1258760795,"GLADWARE ENTREE CONTAINERS                   ",3.99,"Grocery"
1258760796,"GLADWARE SOUP/SALAD CONTAINERS               ",3.99,"Grocery"
1258760933,"GLAD DRAWSTRING TRASH 30 GAL                 ",10.59,"Grocery"
1258770022,"GLAD DRAWSTRING TRASH 30 GAL                 ",6.79,"Grocery"
1258770028,"GLAD TIE LAWN/LEAF 39 GAL BAGS               ",6.79,"Grocery"
1258770032,"GLAD QUICK TIE TALL KTCH 13 GAL              ",6.79,"Grocery"
1258770036,"GLAD TIE TALL KTCHN BAGS 13 GAL              ",6.79,"Grocery"
1258770037,"GLAD KITCHEN COMPACTOR BAGS                  ",3.99,"Grocery"
1258770045,"GLADWARE DEEP DISH                           ",3.99,"Grocery"
1258770054,"GLAD TIE TRASH 30 GAL BAGS                   ",6.79,"Grocery"
1258770111,"GLAD BIG WARE BOWLS 48z                      ",3.99,"Grocery"
1258770240,"GLADWARE MINI ROUND CONTAINERS               ",3.99,"Grocery"
1258770313,"GLAD DRAWSTRING TRASH 30 GAL                 ",21.19,"Grocery"
1258770318,"GLAD ODOR SHIELD 4 GAL BAGS                  ",3.99,"Grocery"
1258770320,"GLAD FORCE FLX TL KTCHN DS 13GL              ",10.59,"Grocery"
1258770352,"GLAD FORCE FLX LAWN/LEAF DRAWSTRING          ",10.59,"Grocery"
1258770353,"GLAD FORCE FLX TALL KITCHEN                  ",6.79,"Grocery"
1258770355,"GLAD FORCE FLX TALL KITCHEN                  ",10.59,"Grocery"
1258770359,"GLAD FORCE FLX DRAWSTRING LARGE TRASH BGS    ",10.59,"Grocery"
1258770403,"GLAD FORCE FLX MEDIUM GARBAGE                ",6.79,"Grocery"
1258770419,"GLAD FORCE FLX DRAWSTRING LARGE TRASH BGS    ",6.79,"Grocery"
1258770441,"GLAD PRESS-N-SEAL                            ",4.09,"Grocery"
1258778162,"GLAD COMPLETE SMALL KTCHN 2.6GL              ",5.59,"Grocery"
1258778361,"GLAD TALL KTCHN D/S ODOR 13GAL               ",10.59,"Grocery"
1258778362,"GLAD TALL KTCHN D/S 13GAL                    ",10.59,"Grocery"
1258778364,"GLAD TALL KTCHN D/S 13GAL                    ",3.99,"Grocery"
1258778365,"GLAD TALL KTCHN D/S ODOR 13GAL               ",6.79,"Grocery"
1258778366,"GLAD TALL KTCHN D/S LEMON 13GAL              ",10.59,"Grocery"
1258778367,"GLAD TALL KTCHN D/S VAN 13GAL                ",10.59,"Grocery"
1258778381,"GLAD DRAWSTRING TL KTCH 13 GAL               ",19.39,"Grocery"
1258778413,"GLAD FREEZERWARE LARGE                       ",3.69,"Grocery"
1258778414,"GLAD FREEZERWARE SMALL                       ",3.69,"Grocery"
1258778456,"GLAD LOCKWARE MEDIUM                         ",5.19,"Grocery"
1258778459,"GLAD TALL KTCH DS OS LVND 13GAL              ",10.59,"Grocery"
1258778482,"GLAD ODOR SHLD TRASH FRSH 30GAL              ",10.59,"Grocery"
1258778508,"GLAD COMPLETE TALL KTCHN 13GAL               ",6.49,"Grocery"
1258778534,"GLAD TALL KTCHN D/S O/S 13 GAL               ",17.39,"Grocery"
1258778536,"GLAD TALL KTCHN D/S WHT 13 GAL               ",17.39,"Grocery"
1258778537,"GLAD FRC FLX TL KTCHN D/S 13 GL              ",17.39,"Grocery"
1258778542,"GLAD RECYCLING DS BLUE TALL KTCHN 13 GAL     ",10.59,"Grocery"
1258778543,"GLAD RECYCLING DS CLEAR TL KITCHEN 13 GAL    ",10.59,"Grocery"
1258778544,"GLAD RECYCLING DS BLUE LRG TRASH 30 GAL      ",10.59,"Grocery"
1258778545,"GLAD RECYCLING DS CLEAR LRG TRASH 30 GAL     ",10.59,"Grocery"
1258778685,"GLAD DRWSTRNG ORIG TL KTCH 13GL              ",7.39,"Grocery"
1258778686,"GLAD DRWSTRNG I/F TL KTCH 13GL               ",7.39,"Grocery"
1300000103,"HEINZ KETCHUP TWIN PK                        ",9.19,"Grocery"
1300000112,"HEINZ CHILI SAUCE                            ",2.89,"Grocery"
1300000113,"HEINZ COCKTAIL SAUCE                         ",2.89,"Grocery"
1300000121,"HEINZ TOMATO KETCHUP                         ",6.09,"Grocery"
1300000124,"HEINZ KETCHUP SQUEEZE                        ",2.29,"Grocery"
1300000170,"HEINZ ZESTY COCKTAIL SAUCE                   ",2.89,"Grocery"
1300000175,"HEINZ WINE VINEGAR                           ",3.19,"Grocery"
1300000177,"HEINZ TARAGON VINEGAR                        ",3.19,"Grocery"
1300000269,"HEINZ 57 SAUCE                               ",3.49,"Grocery"
1300000284,"HEINZ WORCESTERSHIRE SAUCE                   ",2.09,"Grocery"
1300000318,"HEINZ DIP/SQUEEZE KETCHUP 10PK               ",2.29,"Grocery"
1300000355,"HEINZ KETCHUP NO SALT                        ",2.89,"Grocery"
1300000450,"HEINZ VEGETARIAN BEANS                       ",1.09,"Grocery"
1300000464,"HEINZ SIMPLY KETCHUP                         ",4.39,"Grocery"
1300000466,"HEINZ KETCHUP                                ",4.39,"Grocery"
1300000548,"HEINZ KOSHER DILL SPEARS                     ",3.19,"Grocery"
1300000579,"HEINZ HAMBURGER DILL SLICES                  ",2.69,"Grocery"
1300000592,"HEINZ SWEET MIDGET GHERKINS                  ",3.39,"Grocery"
1300000605,"HEINZ SIMPLY KETCHUP SQUEEZE BTL             ",4.09,"Grocery"
1300000616,"HEINZ SWEET RELISH       SQUEEZE             ",2.29,"Grocery"
1300000629,"HEINZ SWEET RELISH                           ",2.09,"Grocery"
1300000640,"HEINZ KETCHUP EASY SQUEEZE                   ",2.99,"Grocery"
1300000690,"JACK DANIELS BBQ SAUCE ORIG NO 7 RECIPE      ",3.79,"Grocery"
1300000693,"JACK DANIELS BBQ SCE HICKORY BRWN SUGAR      ",3.79,"Grocery"
1300000699,"HEINZ HOT & SPICY KETCHUP    SQZ             ",2.89,"Grocery"
1300000754,"HEINZ WHITE VINEGAR                          ",4.39,"Grocery"
1300000756,"HEINZ WHITE VINEGAR                          ",3.49,"Grocery"
1300000799,"HEINZ REDUCED SUGAR KETCHUP                  ",2.99,"Grocery"
1300000812,"HEINZ CIDER VINEGAR                          ",1.79,"Grocery"
1300000814,"HEINZ CIDER VINEGAR                          ",2.69,"Grocery"
1300000852,"HEINZ WHITE VINEGAR                          ",1.49,"Grocery"
1300000854,"HEINZ WHITE VINEGAR                          ",2.09,"Grocery"
1300000899,"HEINZ ORGANIC KETCHUP        SQZ             ",2.99,"Grocery"
1300000961,"JACK DANIELS BBQ SAUCE ORIGINAL              ",2.79,"Grocery"
1300000964,"JACK DANIELS BBQ SCE HONEY SMOKEHOUSE        ",2.79,"Grocery"
1300000968,"JACK DANIELS BBQ SCE HONEY SMOKEHOUSE        ",3.79,"Grocery"
1300002801,"ALBA NON FAT DRY MILK 8 QT IND               ",12.29,"Grocery"
1300002831,"ALBA NON FAT DRY MILK 3 QT IND               ",5.19,"Grocery"
1300037100,"HEINZ KETCHUP STAND-UP POUCH                 ",1.29,"Grocery"
1300042507,"HEINZ YELLOW MUSTARD SQZE BTL                ",1.19,"Grocery"
1300045160,"HEINZ VEGETARIAN BEANS                       ",3.19,"Grocery"
1300050500,"HEINZ HOMESTYLE BNS BRW SGR BACN             ",1.59,"Grocery"
1300050540,"HEINZ HOMESTYLE BNS MOLASS/PORK              ",1.59,"Grocery"
1300050570,"HEINZ HOMESTYLE BNS CHIPOLTE BBQ             ",1.59,"Grocery"
1300051290,"HEINZ TOMATO KETCHUP CAN                     ",6.69,"Grocery"
1300052060,"JACK DANIELS MARINADE HONEY TERIYAKI         ",3.69,"Grocery"
1300052070,"JACK DANIELS MARINADE GARLIC/HERB            ",3.69,"Grocery"
1300052130,"HEINZ SLOPPY JOE CLASSIC                     ",1.59,"Grocery"
1300052245,"HEINZ SLOPPY JOE W/KETCHUP                   ",1.59,"Grocery"
1300061512,"HEINZ MAYONNAISE         SQUEEZE             ",3.19,"Grocery"
1300061515,"HEINZ MAYONNAISE                             ",4.89,"Grocery"
1300079620,"HEINZ FF BEEF GRAVY                          ",2.29,"Grocery"
1300079630,"HEINZ FF TURKEY GRAVY                        ",2.29,"Grocery"
1300079710,"HEINZ FF CHICKEN GRAVY                       ",2.29,"Grocery"
1300079770,"HEINZ BEEF GRAVY                             ",3.19,"Grocery"
1300079800,"HEINZ GRAVY BEEF                             ",2.29,"Grocery"
1300079810,"HEINZ BROWN GRAVY W/ONIONS                   ",2.29,"Grocery"
1300079820,"HEINZ CHICKEN GRAVY                          ",2.29,"Grocery"
1300079830,"HEINZ MUSHROOM GRAVY                         ",2.29,"Grocery"
1300079840,"HEINZ TURKEY GRAVY                           ",3.19,"Grocery"
1300079850,"HEINZ GRAVY AU JUS                           ",2.29,"Grocery"
1300079860,"HEINZ CHICKEN GRAVY                          ",3.19,"Grocery"
1300079890,"HEINZ PORK GRAVY                             ",2.29,"Grocery"
1300079910,"HEINZ TURKEY GRAVY                           ",2.29,"Grocery"
1313000611,"CREAM OF WHEAT QUICK CEREAL                  ",2.99,"Grocery"
1313000611,"CREAM OF WHEAT QUICK CEREAL                  ",2.99,"Grocery"
1313000612,"CREAM OF WHEAT QUICK CEREAL                  ",4.99,"Grocery"
1313000622,"CREAM OF WHEAT INSTANT CEREAL                ",4.99,"Grocery"
1313000696,"CREAM OF RICE CEREAL                         ",3.49,"Grocery"
1313006025,"CREAM OF WHEAT INST ORIG HOT CEREAL 12 PK    ",4.99,"Grocery"
1313006035,"CREAM OF WHEAT INSTANT CINNABON              ",4.99,"Grocery"
1313006053,"CREAM OF WHEAT INSTANT MAPLE BROWN SUGAR     ",4.99,"Grocery"
1340934115,"SWT BABY RAY'S BBQ SAUCE HONEY               ",2.89,"Grocery"
1340934341,"SWEET BABY RAY BBQ SAUCE HONEY               ",3.89,"Grocery"
1340935100,"SWT BABY RAY'S BBQ SAUCE SWEET & SPICY       ",2.89,"Grocery"
1340935150,"SWT BABY RAY'S BBQ SAUCE HICKORY BRWN SGR    ",2.89,"Grocery"
1340935231,"SWT BABY RAY'S ORIGINAL BBQ SAUCE            ",3.89,"Grocery"
1340951519,"SWT BABY RAY'S HONEY CHIPOTLE BBQ SCE        ",2.89,"Grocery"
1340951520,"SWT BABY RAY'S BBQ SAUCE VIDALIA ONION       ",2.89,"Grocery"
1340951583,"SWT BABY RAY'S BBQ SAUCE COLA-Q              ",2.89,"Grocery"
1340991810,"SWT BABY RAY'S BBQ SAUCE ORIGINAL            ",2.89,"Grocery"
1356200004,"ANNIE'S SHELLS & WHITE CHEDDAR               ",2.59,"Grocery"
1356200006,"ANNIE'S ORGNIC WHOLE WHEAT SHELLS & CHDR     ",3.19,"Grocery"
1356200009,"ANNIE'S ARTHUR MACARONI & CHEESE             ",2.59,"Grocery"
1356200010,"ANNIE'S ROTINI/3 CHEESE SAUCE                ",4.09,"Grocery"
1356200011,"ANNIE'S PENNE/ALFREDO SAUCE                  ",4.09,"Grocery"
1356200014,"ANNIE'S FETTUCCINE/WHT CHDR/BROC             ",4.09,"Grocery"
1356200015,"ANNIE'S HONEY BUNNY GRAHAMS                  ",4.39,"Grocery"
1356200016,"ANNIE'S CINNAMON BUNNY GRAHAMS               ",4.39,"Grocery"
1356200017,"ANNIE'S CHOCOLATE BUNNY GRAHAMS              ",4.39,"Grocery"
1356200045,"ANNIE'S CLASSIC MACARONI & CHEESE            ",2.59,"Grocery"
1356200051,"ANNIE'S ORGANIC CINN GRHM CRACKERS           ",5.49,"Grocery"
1356200052,"ANNIE'S ORGANIC HNY GRHM CRACKERS            ",5.49,"Grocery"
1356200053,"ANNIE'S CHEDDAR SQUARES                      ",4.39,"Grocery"
1356200056,"ANNIE'S BERNIES FARM MAC & CHEESE            ",2.59,"Grocery"
1356211100,"ANNIE'S ORGNIC BUNNY FRT SNKS TROP TREAT     ",5.49,"Grocery"
1356211105,"ANNIE'S ORGNIC BUNNY FRT SNKS BERRY PATCH    ",5.49,"Grocery"
1356211107,"ANNIE'S ORGNIC BUNNY FRT SNKS SUMMER STRW    ",5.49,"Grocery"
1356218820,"ANNIE'S SKILLET G/F ALFREDO                  ",4.59,"Grocery"
1356218821,"ANNIE'S SKILLET CHEESEBURGER                 ",4.59,"Grocery"
1356218822,"ANNIE'S SKILLET CHEESY TACO                  ",4.59,"Grocery"
1356218823,"ANNIE'S SKILLET FOUR CHSE LASAGNA            ",4.59,"Grocery"
1356230011,"ANNIE'S LOWER SODIUM MAC & CHEESE            ",2.59,"Grocery"
1356230012,"ANNIE'S ORGNIC 5 GRAIN ELBOWS & WHT CHDR     ",3.19,"Grocery"
1356230039,"ANNIE'S ORGANIC MACARONI & CHEESE            ",3.19,"Grocery"
1356230055,"ANNIE'S ORGNIC SNACK MIX BUNNIES             ",5.59,"Grocery"
1356230060,"ANNIE'S BUNNY PASTA W/YUMMY CHEESE           ",2.59,"Grocery"
1356230062,"ANNIE'S SHELLS/WHT CHEDDAR FAM SZ            ",4.09,"Grocery"
1356230063,"ANNIE'S ORGNIC SHELLS & WHITE CHEDDAR        ",3.19,"Grocery"
1356230065,"ANNIE'S BERNIE O'S PASTA                     ",2.99,"Grocery"
1356230066,"ANNIE'S ALL STAR PASTA                       ",2.99,"Grocery"
1356230084,"ANNIE'S SHELLS & AGED CHEDDAR                ",2.59,"Grocery"
1356230088,"ANNIE'S MWV MAC & CHEESE/WHT CHDR            ",6.29,"Grocery"
1356230092,"ANNIE'S MWV MAC & CHEESE/AGED CHDR           ",6.29,"Grocery"
1356230097,"ANNIE'S ORGNIC ALFREDO SHELLS & CHEDDAR      ",3.19,"Grocery"
1356230098,"ANNIE'S ORGNIC SHELLS & REAL AGED CHEDDAR    ",3.19,"Grocery"
1356230210,"ANNIE'S DELUXE SHELLS/REAL AGED CHDR SCE     ",4.59,"Grocery"
1356230212,"ANNIE'S DELUXE ELBOWS/4 CHEESE SAUCE         ",4.59,"Grocery"
1356230213,"ANNIE'S DELUXE WHL WHT SHELLS EXTRA CHDR     ",4.59,"Grocery"
1356230215,"ANNIE'S CHEDDAR BUNNIES                      ",4.39,"Grocery"
1356230216,"ANNIE'S SNACK PK CHDR BUNNIES 6PK            ",5.49,"Grocery"
1356230223,"ANNIE'S CRACKERS WHL WHEAT BUNNIES           ",4.39,"Grocery"
1356230234,"ANNIE'S SNACK PK BUNNY GRAHAMS               ",5.49,"Grocery"
1356230235,"ANNIE'S SNACK PK HNY BNY GRAHAMS             ",5.49,"Grocery"
1356231300,"ANNIE'S ARTHUR LOOPS PASTA                   ",2.79,"Grocery"
1356261001,"ANNIE'S GLUTEN FREE MAC & CHEESE             ",3.89,"Grocery"
1360000079,"TRUVIA NATURAL SWEETENER                     ",7.59,"Grocery"
1360000091,"TRUVIA NATURAL SWEETENER 40CT                ",4.19,"Grocery"
1360000092,"TRUVIA NATURAL SWEETENER 80s                 ",7.59,"Grocery"
1360000098,"DIAMOND KOSHER SALT MINI ROUNDS              ",0.99,"Grocery"
1360000106,"DIAMOND SALT IODIZED                         ",1.09,"Grocery"
1360000106,"DIAMOND IODIZED SALT                         ",1.09,"Grocery"
1360000107,"DIAMOND PLAIN SALT                           ",1.09,"Grocery"
1360000107,"DIAMOND SALT PLAIN                           ",1.09,"Grocery"
1360000314,"DIAMOND SALT SENSE PLAIN                     ",1.59,"Grocery"
1360000354,"RED CROSS IODIZED SALT                       ",1.09,"Grocery"
1360000355,"RED CROSS PLAIN SALT                         ",1.09,"Grocery"
1360002001,"DIAMOND KOSHER SALT                          ",2.69,"Grocery"
1360002004,"DIAMOND KOSHER SALT                          ",1.59,"Grocery"
1360002005,"DIAMOND COARSE SEA SALT                      ",2.49,"Grocery"
1360002006,"DIAMOND FINE SEA SALT                        ",2.49,"Grocery"
1360002022,"ROCK SALT BAG                                ",3.19,"Grocery"
1360003118,"DIAMOND CRYSTL JIFFY MELT JUG                ",8.49,"Grocery"
1360078911,"ROCK SALT BAG                                ",7.39,"Grocery"
1370000381,"HEFTY LAWN & LEAF BAGS                       ",6.29,"Grocery"
1370000825,"HEFTY FOAM PLATES 8 7/8in                    ",1.99,"Grocery"
1370001028,"HEFTY FOAM PLATES 10.25in                    ",3.39,"Grocery"
1370001410,"HEFTY CINCH SAK TALL KITCHEN                 ",3.89,"Grocery"
1370001450,"HEFTY CINCH SAK TRASH BAGS                   ",9.19,"Grocery"
1370001622,"HEFTY CINCH SAK TALL KITCHEN                 ",6.79,"Grocery"
1370001851,"HEFTY COMPARTMENT PLATES 8 7/8in             ",3.39,"Grocery"
1370003547,"HEFTY ODOR BLK KTCH DRWSTNG 13GL             ",10.59,"Grocery"
1370004132,"HEFTY HEARTY MEALS PLATE 10.25""              ",3.39,"Grocery"
1370008850,"HEFTY WHITE PLATES 8 7/8in                   ",3.39,"Grocery"
1370009130,"HEFTY PLATES 8 7/8in                         ",6.69,"Grocery"
1370011024,"HEFTY PLATES ZOO PAL 7 3/8""                  ",3.19,"Grocery"
